match_id,date,bowler,wickets,runs_given,overs_bowled,season
1254076,2021-04-25 00:00:00,DJ Bravo,1,19,2,2021
1254076,2021-04-25 00:00:00,DL Chahar,0,23,2,2021
1254076,2021-04-25 00:00:00,DT Christian,0,11,2,2021
1254076,2021-04-25 00:00:00,HV Patel,3,49,4,2021
1254076,2021-04-25 00:00:00,Imran Tahir,3,14,4,2021
1254076,2021-04-25 00:00:00,KA Jamieson,0,30,3,2021
1254076,2021-04-25 00:00:00,Mohammed Siraj,0,32,4,2021
1254076,2021-04-25 00:00:00,Navdeep Saini,0,26,2,2021
1254076,2021-04-25 00:00:00,RA Jadeja,3,13,4,2021
1254076,2021-04-25 00:00:00,SM Curran,1,34,4,2021
1254076,2021-04-25 00:00:00,SN Thakur,1,11,4,2021
1254076,2021-04-25 00:00:00,Washington Sundar,0,13,2,2021
1254076,2021-04-25 00:00:00,YS Chahal,1,24,3,2021
1254077,2021-04-25 00:00:00,A Mishra,1,31,4,2021
1254077,2021-04-25 00:00:00,AR Patel,2,32,5,2021
1254077,2021-04-25 00:00:00,Abhishek Sharma,0,13,1,2021
1254077,2021-04-25 00:00:00,Avesh Khan,3,31,4,2021
1254077,2021-04-25 00:00:00,J Suchith,1,21,4,2021
1254077,2021-04-25 00:00:00,K Rabada,0,24,3,2021
1254077,2021-04-25 00:00:00,KK Ahmed,0,42,4,2021
1254077,2021-04-25 00:00:00,MP Stoinis,0,12,1,2021
1254077,2021-04-25 00:00:00,R Ashwin,1,26,4,2021
1254077,2021-04-25 00:00:00,Rashid Khan,1,36,5,2021
1254077,2021-04-25 00:00:00,S Kaul,2,31,4,2021
1254077,2021-04-25 00:00:00,V Shankar,0,17,3,2021
1254078,2021-04-26 00:00:00,AD Russell,0,2,1,2021
1254078,2021-04-26 00:00:00,Arshdeep Singh,1,27,3,2021
1254078,2021-04-26 00:00:00,CJ Jordan,0,24,3,2021
1254078,2021-04-26 00:00:00,CV Varun,1,24,4,2021
1254078,2021-04-26 00:00:00,DJ Hooda,1,20,2,2021
1254078,2021-04-26 00:00:00,M Prasidh Krishna,3,28,4,2021
1254078,2021-04-26 00:00:00,MC Henriques,1,5,1,2021
1254078,2021-04-26 00:00:00,Mohammed Shami,1,24,4,2021
1254078,2021-04-26 00:00:00,PJ Cummins,2,30,3,2021
1254078,2021-04-26 00:00:00,Ravi Bishnoi,1,19,4,2021
1254078,2021-04-26 00:00:00,SP Narine,2,22,4,2021
1254078,2021-04-26 00:00:00,Shivam Mavi,1,12,4,2021
1254079,2021-04-27 00:00:00,A Mishra,1,27,3,2021
1254079,2021-04-27 00:00:00,AR Patel,1,33,4,2021
1254079,2021-04-27 00:00:00,Avesh Khan,1,23,4,2021
1254079,2021-04-27 00:00:00,DR Sams,0,15,2,2021
1254079,2021-04-27 00:00:00,HV Patel,2,35,4,2021
1254079,2021-04-27 00:00:00,I Sharma,1,26,4,2021
1254079,2021-04-27 00:00:00,K Rabada,1,38,4,2021
1254079,2021-04-27 00:00:00,KA Jamieson,1,32,4,2021
1254079,2021-04-27 00:00:00,MP Stoinis,0,22,1,2021
1254079,2021-04-27 00:00:00,Mohammed Siraj,1,44,4,2021
1254079,2021-04-27 00:00:00,Washington Sundar,0,28,4,2021
1254079,2021-04-27 00:00:00,YS Chahal,0,10,2,2021
1254080,2021-04-28 00:00:00,DL Chahar,0,20,3,2021
1254080,2021-04-28 00:00:00,J Suchith,0,45,3,2021
1254080,2021-04-28 00:00:00,KK Ahmed,0,35,4,2021
1254080,2021-04-28 00:00:00,L Ngidi,2,33,4,2021
1254080,2021-04-28 00:00:00,MM Ali,0,16,2,2021
1254080,2021-04-28 00:00:00,RA Jadeja,0,22,3,2021
1254080,2021-04-28 00:00:00,Rashid Khan,3,35,4,2021
1254080,2021-04-28 00:00:00,S Kaul,0,32,4,2021
1254080,2021-04-28 00:00:00,SM Curran,1,29,4,2021
1254080,2021-04-28 00:00:00,SN Thakur,0,43,4,2021
1254080,2021-04-28 00:00:00,Sandeep Sharma,0,23,4,2021
1254081,2021-04-29 00:00:00,C Sakariya,0,18,3,2021
1254081,2021-04-29 00:00:00,CH Morris,2,33,4,2021
1254081,2021-04-29 00:00:00,J Yadav,0,34,3,2021
1254081,2021-04-29 00:00:00,JD Unadkat,0,33,4,2021
1254081,2021-04-29 00:00:00,JJ Bumrah,1,15,4,2021
1254081,2021-04-29 00:00:00,KH Pandya,0,12,1,2021
1254081,2021-04-29 00:00:00,Mustafizur Rahman,1,37,4,2021
1254081,2021-04-29 00:00:00,NM Coulter-Nile,0,34,4,2021
1254081,2021-04-29 00:00:00,R Tewatia,0,29,3,2021
1254081,2021-04-29 00:00:00,RD Chahar,2,33,4,2021
1254081,2021-04-29 00:00:00,S Dube,0,5,1,2021
1254081,2021-04-29 00:00:00,TA Boult,1,37,4,2021
1254082,2021-04-29 00:00:00,AR Patel,2,32,4,2021
1254082,2021-04-29 00:00:00,Avesh Khan,1,31,4,2021
1254082,2021-04-29 00:00:00,CV Varun,0,32,4,2021
1254082,2021-04-29 00:00:00,I Sharma,0,34,4,2021
1254082,2021-04-29 00:00:00,K Rabada,0,30,4,2021
1254082,2021-04-29 00:00:00,Lalit Yadav,2,13,3,2021
1254082,2021-04-29 00:00:00,M Prasidh Krishna,0,35,4,2021
1254082,2021-04-29 00:00:00,MP Stoinis,1,7,1,2021
1254082,2021-04-29 00:00:00,PJ Cummins,3,24,4,2021
1254082,2021-04-29 00:00:00,SP Narine,0,35,4,2021
1254082,2021-04-29 00:00:00,Shivam Mavi,0,24,1,2021
1254083,2021-04-30 00:00:00,CJ Jordan,1,30,4,2021
1254083,2021-04-30 00:00:00,DJ Hooda,0,13,1,2021
1254083,2021-04-30 00:00:00,DR Sams,1,22,4,2021
1254083,2021-04-30 00:00:00,HV Patel,0,53,4,2021
1254083,2021-04-30 00:00:00,Harpreet Brar,3,19,4,2021
1254083,2021-04-30 00:00:00,KA Jamieson,2,31,3,2021
1254083,2021-04-30 00:00:00,Mohammed Shami,1,28,4,2021
1254083,2021-04-30 00:00:00,Mohammed Siraj,0,23,3,2021
1254083,2021-04-30 00:00:00,RP Meredith,1,29,4,2021
1254083,2021-04-30 00:00:00,Ravi Bishnoi,2,15,4,2021
1254083,2021-04-30 00:00:00,Shahbaz Ahmed,1,11,2,2021
1254083,2021-04-30 00:00:00,YS Chahal,1,34,4,2021
1254084,2021-05-01 00:00:00,DL Chahar,0,35,4,2021
1254084,2021-05-01 00:00:00,DS Kulkarni,0,46,4,2021
1254084,2021-05-01 00:00:00,JDS Neesham,0,26,2,2021
1254084,2021-05-01 00:00:00,JJ Bumrah,1,53,4,2021
1254084,2021-05-01 00:00:00,KA Pollard,2,11,2,2021
1254084,2021-05-01 00:00:00,L Ngidi,0,62,4,2021
1254084,2021-05-01 00:00:00,MM Ali,1,1,1,2021
1254084,2021-05-01 00:00:00,RA Jadeja,1,29,3,2021
1254084,2021-05-01 00:00:00,RD Chahar,0,31,4,2021
1254084,2021-05-01 00:00:00,SM Curran,3,33,4,2021
1254084,2021-05-01 00:00:00,SN Thakur,1,51,4,2021
1254084,2021-05-01 00:00:00,TA Boult,1,41,4,2021
1254085,2021-05-02 00:00:00,B Kumar,0,36,4,2021
1254085,2021-05-02 00:00:00,C Sakariya,0,37,4,2021
1254085,2021-05-02 00:00:00,CH Morris,3,26,4,2021
1254085,2021-05-02 00:00:00,KK Ahmed,0,41,4,2021
1254085,2021-05-02 00:00:00,Kartik Tyagi,1,31,4,2021
1254085,2021-05-02 00:00:00,Mohammad Nabi,0,21,1,2021
1254085,2021-05-02 00:00:00,Mustafizur Rahman,3,18,4,2021
1254085,2021-05-02 00:00:00,R Tewatia,1,45,4,2021
1254085,2021-05-02 00:00:00,Rashid Khan,1,24,4,2021
1254085,2021-05-02 00:00:00,Sandeep Sharma,1,47,4,2021
1254085,2021-05-02 00:00:00,V Shankar,1,37,3,2021
1254086,2021-05-02 00:00:00,AR Patel,2,21,4,2021
1254086,2021-05-02 00:00:00,Avesh Khan,1,36,4,2021
1254086,2021-05-02 00:00:00,CJ Jordan,1,21,2,2021
1254086,2021-05-02 00:00:00,DJ Hooda,0,11,2,2021
1254086,2021-05-02 00:00:00,Harpreet Brar,1,19,3,2021
1254086,2021-05-02 00:00:00,I Sharma,0,37,4,2021
1254086,2021-05-02 00:00:00,K Rabada,3,36,4,2021
1254086,2021-05-02 00:00:00,Lalit Yadav,0,25,3,2021
1254086,2021-05-02 00:00:00,MP Stoinis,0,6,1,2021
1254086,2021-05-02 00:00:00,Mohammed Shami,0,37,3,2021
1254086,2021-05-02 00:00:00,RP Meredith,1,32,4,2021
1254086,2021-05-02 00:00:00,Ravi Bishnoi,0,42,4,2021
1254087,2021-09-20 00:00:00,AD Russell,3,9,3,2021
1254087,2021-09-20 00:00:00,CV Varun,4,13,4,2021
1254087,2021-09-20 00:00:00,HV Patel,0,12,2,2021
1254087,2021-09-20 00:00:00,KA Jamieson,0,23,2,2021
1254087,2021-09-20 00:00:00,LH Ferguson,2,23,4,2021
1254087,2021-09-20 00:00:00,M Prasidh Krishna,1,21,4,2021
1254087,2021-09-20 00:00:00,Mohammed Siraj,0,11,2,2021
1254087,2021-09-20 00:00:00,PWH de Silva,0,20,2,2021
1254087,2021-09-20 00:00:00,SP Narine,0,20,4,2021
1254087,2021-09-20 00:00:00,YS Chahal,1,23,2,2021
1254088,2021-10-08 00:00:00,Abhishek Sharma,2,3,1,2021
1254088,2021-10-08 00:00:00,JDS Neesham,2,28,3,2021
1254088,2021-10-08 00:00:00,JJ Bumrah,2,32,4,2021
1254088,2021-10-08 00:00:00,JO Holder,4,45,4,2021
1254088,2021-10-08 00:00:00,KH Pandya,0,15,1,2021
1254088,2021-10-08 00:00:00,Mohammad Nabi,0,33,3,2021
1254088,2021-10-08 00:00:00,NM Coulter-Nile,2,40,4,2021
1254088,2021-10-08 00:00:00,PP Chawla,1,38,4,2021
1254088,2021-10-08 00:00:00,Rashid Khan,2,40,4,2021
1254088,2021-10-08 00:00:00,S Kaul,0,56,4,2021
1254088,2021-10-08 00:00:00,TA Boult,1,30,4,2021
1254088,2021-10-08 00:00:00,Umran Malik,1,47,4,2021
1254089,2021-10-02 00:00:00,Akash Singh,0,39,4,2021
1254089,2021-10-02 00:00:00,C Sakariya,1,29,4,2021
1254089,2021-10-02 00:00:00,GD Phillips,0,3,1,2021
1254089,2021-10-02 00:00:00,JR Hazlewood,0,54,4,2021
1254089,2021-10-02 00:00:00,KM Asif,1,17,3,2021
1254089,2021-10-02 00:00:00,M Markande,0,26,3,2021
1254089,2021-10-02 00:00:00,MM Ali,0,23,3,2021
1254089,2021-10-02 00:00:00,Mustafizur Rahman,0,50,4,2021
1254089,2021-10-02 00:00:00,R Tewatia,3,37,4,2021
1254089,2021-10-02 00:00:00,RA Jadeja,0,9,1,2021
1254089,2021-10-02 00:00:00,SM Curran,0,52,4,2021
1254089,2021-10-02 00:00:00,SN Thakur,2,28,4,2021
1254090,2021-10-03 00:00:00,AK Markram,0,5,1,2021
1254090,2021-10-03 00:00:00,Arshdeep Singh,1,38,3,2021
1254090,2021-10-03 00:00:00,DT Christian,0,11,1,2021
1254090,2021-10-03 00:00:00,GHS Garton,1,24,4,2021
1254090,2021-10-03 00:00:00,HV Patel,1,27,4,2021
1254090,2021-10-03 00:00:00,Harpreet Brar,0,26,4,2021
1254090,2021-10-03 00:00:00,MC Henriques,3,12,4,2021
1254090,2021-10-03 00:00:00,Mohammed Shami,3,39,4,2021
1254090,2021-10-03 00:00:00,Mohammed Siraj,0,32,4,2021
1254090,2021-10-03 00:00:00,Ravi Bishnoi,0,34,4,2021
1254090,2021-10-03 00:00:00,Shahbaz Ahmed,1,29,3,2021
1254090,2021-10-03 00:00:00,YS Chahal,3,27,4,2021
1254091,2021-09-30 00:00:00,Abhishek Sharma,0,9,2,2021
1254091,2021-09-30 00:00:00,B Kumar,0,32,4,2021
1254091,2021-09-30 00:00:00,DJ Bravo,2,14,4,2021
1254091,2021-09-30 00:00:00,DL Chahar,0,32,4,2021
1254091,2021-09-30 00:00:00,JO Holder,3,27,4,2021
1254091,2021-09-30 00:00:00,JR Hazlewood,3,24,4,2021
1254091,2021-09-30 00:00:00,MM Ali,0,5,1,2021
1254091,2021-09-30 00:00:00,RA Jadeja,1,14,3,2021
1254091,2021-09-30 00:00:00,Rashid Khan,1,26,4,2021
1254091,2021-09-30 00:00:00,S Kaul,0,24,3,2021
1254091,2021-09-30 00:00:00,SN Thakur,1,35,4,2021
1254091,2021-09-30 00:00:00,Sandeep Sharma,0,18,3,2021
1254092,2021-09-28 00:00:00,A Nortje,1,14,3,2021
1254092,2021-09-28 00:00:00,AR Patel,0,13,3,2021
1254092,2021-09-28 00:00:00,Avesh Khan,3,13,3,2021
1254092,2021-09-28 00:00:00,CV Varun,0,23,4,2021
1254092,2021-09-28 00:00:00,K Rabada,1,27,3,2021
1254092,2021-09-28 00:00:00,LH Ferguson,2,10,2,2021
1254092,2021-09-28 00:00:00,Lalit Yadav,1,35,3,2021
1254092,2021-09-28 00:00:00,R Ashwin,1,23,4,2021
1254092,2021-09-28 00:00:00,S Sandeep Warrier,0,15,2,2021
1254092,2021-09-28 00:00:00,SP Narine,2,18,4,2021
1254092,2021-09-28 00:00:00,TG Southee,3,28,4,2021
1254092,2021-09-28 00:00:00,VR Iyer,2,27,4,2021
1254093,2021-10-05 00:00:00,C Sakariya,1,34,3,2021
1254093,2021-10-05 00:00:00,J Yadav,0,17,2,2021
1254093,2021-10-05 00:00:00,JDS Neesham,3,12,4,2021
1254093,2021-10-05 00:00:00,JJ Bumrah,2,13,4,2021
1254093,2021-10-05 00:00:00,K Yadav,0,16,2,2021
1254093,2021-10-05 00:00:00,KA Pollard,0,9,2,2021
1254093,2021-10-05 00:00:00,Mustafizur Rahman,1,31,3,2021
1254093,2021-10-05 00:00:00,NM Coulter-Nile,4,14,4,2021
1254093,2021-10-05 00:00:00,S Gopal,0,9,1,2021
1254093,2021-10-05 00:00:00,TA Boult,0,22,4,2021
1254094,2021-10-07 00:00:00,Arshdeep Singh,2,34,4,2021
1254094,2021-10-07 00:00:00,CJ Jordan,2,19,3,2021
1254094,2021-10-07 00:00:00,DJ Bravo,0,30,2,2021
1254094,2021-10-07 00:00:00,DL Chahar,1,45,4,2021
1254094,2021-10-07 00:00:00,Harpreet Brar,0,19,4,2021
1254094,2021-10-07 00:00:00,JR Hazlewood,0,22,3,2021
1254094,2021-10-07 00:00:00,MC Henriques,0,8,1,2021
1254094,2021-10-07 00:00:00,Mohammed Shami,1,21,4,2021
1254094,2021-10-07 00:00:00,RA Jadeja,0,9,1,2021
1254094,2021-10-07 00:00:00,Ravi Bishnoi,1,24,4,2021
1254094,2021-10-07 00:00:00,SN Thakur,3,28,3,2021
1254095,2021-10-06 00:00:00,B Kumar,1,25,4,2021
1254095,2021-10-06 00:00:00,DT Christian,2,14,3,2021
1254095,2021-10-06 00:00:00,GHS Garton,1,27,2,2021
1254095,2021-10-06 00:00:00,HV Patel,3,32,4,2021
1254095,2021-10-06 00:00:00,JO Holder,1,25,4,2021
1254095,2021-10-06 00:00:00,Mohammed Siraj,0,16,3,2021
1254095,2021-10-06 00:00:00,Rashid Khan,2,39,4,2021
1254095,2021-10-06 00:00:00,S Kaul,1,24,4,2021
1254095,2021-10-06 00:00:00,Shahbaz Ahmed,0,21,4,2021
1254095,2021-10-06 00:00:00,Umran Malik,1,21,4,2021
1254095,2021-10-06 00:00:00,YS Chahal,1,27,4,2021
1254096,2021-09-23 00:00:00,AD Russell,0,36,3,2021
1254096,2021-09-23 00:00:00,AF Milne,0,28,3,2021
1254096,2021-09-23 00:00:00,CV Varun,0,21,4,2021
1254096,2021-09-23 00:00:00,JJ Bumrah,3,38,4,2021
1254096,2021-09-23 00:00:00,KH Pandya,0,25,3,2021
1254096,2021-09-23 00:00:00,LH Ferguson,3,27,4,2021
1254096,2021-09-23 00:00:00,M Prasidh Krishna,2,37,4,2021
1254096,2021-09-23 00:00:00,N Rana,0,5,1,2021
1254096,2021-09-23 00:00:00,RD Chahar,0,34,3,2021
1254096,2021-09-23 00:00:00,RG Sharma,0,4,1,2021
1254096,2021-09-23 00:00:00,SP Narine,1,20,4,2021
1254096,2021-09-23 00:00:00,TA Boult,0,23,2,2021
1254097,2021-09-25 00:00:00,A Nortje,2,18,4,2021
1254097,2021-09-25 00:00:00,AR Patel,1,26,4,2021
1254097,2021-09-25 00:00:00,Avesh Khan,1,28,4,2021
1254097,2021-09-25 00:00:00,C Sakariya,2,32,4,2021
1254097,2021-09-25 00:00:00,K Rabada,1,24,4,2021
1254097,2021-09-25 00:00:00,Kartik Tyagi,1,35,4,2021
1254097,2021-09-25 00:00:00,MK Lomror,0,5,1,2021
1254097,2021-09-25 00:00:00,Mustafizur Rahman,2,22,4,2021
1254097,2021-09-25 00:00:00,R Ashwin,1,19,4,2021
1254097,2021-09-25 00:00:00,R Tewatia,1,17,3,2021
1254097,2021-09-25 00:00:00,T Shamsi,0,34,4,2021
1254098,2021-09-26 00:00:00,AD Russell,1,27,3,2021
1254098,2021-09-26 00:00:00,CV Varun,2,22,4,2021
1254098,2021-09-26 00:00:00,DL Chahar,1,31,4,2021
1254098,2021-09-26 00:00:00,JR Hazlewood,2,38,4,2021
1254098,2021-09-26 00:00:00,LH Ferguson,1,31,4,2021
1254098,2021-09-26 00:00:00,M Prasidh Krishna,1,41,4,2021
1254098,2021-09-26 00:00:00,RA Jadeja,1,21,4,2021
1254098,2021-09-26 00:00:00,SM Curran,0,53,4,2021
1254098,2021-09-26 00:00:00,SN Thakur,2,20,4,2021
1254098,2021-09-26 00:00:00,SP Narine,3,41,4,2021
1254098,2021-09-26 00:00:00,VR Iyer,0,5,1,2021
1254099,2021-09-28 00:00:00,AK Markram,0,17,3,2021
1254099,2021-09-28 00:00:00,Arshdeep Singh,0,28,4,2021
1254099,2021-09-28 00:00:00,Harpreet Brar,0,11,1,2021
1254099,2021-09-28 00:00:00,JJ Bumrah,2,24,4,2021
1254099,2021-09-28 00:00:00,KA Pollard,2,7,1,2021
1254099,2021-09-28 00:00:00,KH Pandya,1,23,4,2021
1254099,2021-09-28 00:00:00,Mohammed Shami,1,42,4,2021
1254099,2021-09-28 00:00:00,NM Coulter-Nile,0,19,4,2021
1254099,2021-09-28 00:00:00,NT Ellis,1,12,3,2021
1254099,2021-09-28 00:00:00,RD Chahar,1,27,4,2021
1254099,2021-09-28 00:00:00,Ravi Bishnoi,2,25,4,2021
1254099,2021-09-28 00:00:00,TA Boult,0,29,3,2021
1254100,2021-09-27 00:00:00,Abhishek Sharma,0,8,1,2021
1254100,2021-09-27 00:00:00,B Kumar,1,27,4,2021
1254100,2021-09-27 00:00:00,C Sakariya,1,27,4,2021
1254100,2021-09-27 00:00:00,CH Morris,0,27,3,2021
1254100,2021-09-27 00:00:00,JD Unadkat,0,19,2,2021
1254100,2021-09-27 00:00:00,JO Holder,0,26,4,2021
1254100,2021-09-27 00:00:00,MK Lomror,1,22,3,2021
1254100,2021-09-27 00:00:00,Mustafizur Rahman,1,25,4,2021
1254100,2021-09-27 00:00:00,R Tewatia,0,30,3,2021
1254100,2021-09-27 00:00:00,Rashid Khan,1,30,4,2021
1254100,2021-09-27 00:00:00,S Kaul,2,36,4,2021
1254100,2021-09-27 00:00:00,Sandeep Sharma,1,30,3,2021
1254101,2021-10-08 00:00:00,A Nortje,2,23,4,2021
1254101,2021-10-08 00:00:00,AR Patel,1,39,4,2021
1254101,2021-10-08 00:00:00,Avesh Khan,0,29,4,2021
1254101,2021-10-08 00:00:00,DT Christian,1,19,2,2021
1254101,2021-10-08 00:00:00,GHS Garton,0,19,3,2021
1254101,2021-10-08 00:00:00,GJ Maxwell,0,27,3,2021
1254101,2021-10-08 00:00:00,HV Patel,1,31,4,2021
1254101,2021-10-08 00:00:00,K Rabada,0,37,4,2021
1254101,2021-10-08 00:00:00,Mohammed Siraj,2,25,4,2021
1254101,2021-10-08 00:00:00,R Ashwin,0,11,1,2021
1254101,2021-10-08 00:00:00,RV Patel,0,20,3,2021
1254101,2021-10-08 00:00:00,YS Chahal,1,34,4,2021
1254102,2021-10-01 00:00:00,Arshdeep Singh,3,30,4,2021
1254102,2021-10-01 00:00:00,CV Varun,2,24,4,2021
1254102,2021-10-01 00:00:00,FA Allen,0,38,4,2021
1254102,2021-10-01 00:00:00,Mohammed Shami,2,22,4,2021
1254102,2021-10-01 00:00:00,N Rana,0,7,1,2021
1254102,2021-10-01 00:00:00,NT Ellis,0,45,4,2021
1254102,2021-10-01 00:00:00,Ravi Bishnoi,2,22,4,2021
1254102,2021-10-01 00:00:00,SP Narine,1,32,4,2021
1254102,2021-10-01 00:00:00,Shivam Mavi,1,31,4,2021
1254102,2021-10-01 00:00:00,TG Southee,0,39,4,2021
1254102,2021-10-01 00:00:00,VR Iyer,1,29,3,2021
1254103,2021-09-29 00:00:00,C Sakariya,0,17,3,2021
1254103,2021-09-29 00:00:00,CH Morris,1,50,4,2021
1254103,2021-09-29 00:00:00,DT Christian,1,21,2,2021
1254103,2021-09-29 00:00:00,GHS Garton,1,29,3,2021
1254103,2021-09-29 00:00:00,GJ Maxwell,0,17,2,2021
1254103,2021-09-29 00:00:00,HV Patel,3,33,4,2021
1254103,2021-09-29 00:00:00,Kartik Tyagi,0,19,2,2021
1254103,2021-09-29 00:00:00,MK Lomror,0,12,2,2021
1254103,2021-09-29 00:00:00,Mohammed Siraj,0,17,3,2021
1254103,2021-09-29 00:00:00,Mustafizur Rahman,2,20,3,2021
1254103,2021-09-29 00:00:00,R Parag,0,4,1,2021
1254103,2021-09-29 00:00:00,R Tewatia,0,23,3,2021
1254103,2021-09-29 00:00:00,Shahbaz Ahmed,2,10,2,2021
1254103,2021-09-29 00:00:00,YS Chahal,2,18,4,2021
1254104,2021-09-19 00:00:00,AF Milne,3,21,4,2021
1254104,2021-09-19 00:00:00,DJ Bravo,3,23,4,2021
1254104,2021-09-19 00:00:00,DL Chahar,2,19,4,2021
1254104,2021-09-19 00:00:00,JJ Bumrah,2,31,4,2021
1254104,2021-09-19 00:00:00,JR Hazlewood,1,34,4,2021
1254104,2021-09-19 00:00:00,KA Pollard,0,14,2,2021
1254104,2021-09-19 00:00:00,KH Pandya,0,22,2,2021
1254104,2021-09-19 00:00:00,MM Ali,1,16,3,2021
1254104,2021-09-19 00:00:00,RA Jadeja,0,13,1,2021
1254104,2021-09-19 00:00:00,RD Chahar,0,22,4,2021
1254104,2021-09-19 00:00:00,SN Thakur,1,27,4,2021
1254104,2021-09-19 00:00:00,TA Boult,2,35,4,2021
1254105,2021-09-22 00:00:00,A Nortje,2,12,4,2021
1254105,2021-09-22 00:00:00,AR Patel,2,21,4,2021
1254105,2021-09-22 00:00:00,Avesh Khan,2,24,4,2021
1254105,2021-09-22 00:00:00,B Kumar,0,21,3,2021
1254105,2021-09-22 00:00:00,JO Holder,0,32,4,2021
1254105,2021-09-22 00:00:00,K Rabada,3,36,4,2021
1254105,2021-09-22 00:00:00,KK Ahmed,1,31,4,2021
1254105,2021-09-22 00:00:00,MP Stoinis,0,8,2,2021
1254105,2021-09-22 00:00:00,R Ashwin,0,20,3,2021
1254105,2021-09-22 00:00:00,Rashid Khan,1,25,4,2021
1254105,2021-09-22 00:00:00,Sandeep Sharma,0,26,3,2021
1254106,2021-10-07 00:00:00,C Sakariya,1,23,4,2021
1254106,2021-10-07 00:00:00,CH Morris,1,23,4,2021
1254106,2021-10-07 00:00:00,CV Varun,1,14,4,2021
1254106,2021-10-07 00:00:00,GD Phillips,1,16,1,2021
1254106,2021-10-07 00:00:00,JD Unadkat,0,34,4,2021
1254106,2021-10-07 00:00:00,LH Ferguson,3,18,4,2021
1254106,2021-10-07 00:00:00,Mustafizur Rahman,0,30,4,2021
1254106,2021-10-07 00:00:00,R Tewatia,1,10,1,2021
1254106,2021-10-07 00:00:00,S Dube,0,18,2,2021
1254106,2021-10-07 00:00:00,SP Narine,1,30,4,2021
1254106,2021-10-07 00:00:00,Shakib Al Hasan,1,1,1,2021
1254106,2021-10-07 00:00:00,Shivam Mavi,4,21,4,2021
1254107,2021-09-25 00:00:00,Abdul Samad,1,9,1,2021
1254107,2021-09-25 00:00:00,Arshdeep Singh,2,22,4,2021
1254107,2021-09-25 00:00:00,B Kumar,1,33,4,2021
1254107,2021-09-25 00:00:00,Harpreet Brar,0,23,4,2021
1254107,2021-09-25 00:00:00,JO Holder,3,18,4,2021
1254107,2021-09-25 00:00:00,KK Ahmed,0,21,3,2021
1254107,2021-09-25 00:00:00,Mohammed Shami,2,14,4,2021
1254107,2021-09-25 00:00:00,NT Ellis,0,31,4,2021
1254107,2021-09-25 00:00:00,Rashid Khan,1,17,4,2021
1254107,2021-09-25 00:00:00,Ravi Bishnoi,3,23,4,2021
1254107,2021-09-25 00:00:00,Sandeep Sharma,1,20,4,2021
1254108,2021-09-26 00:00:00,AF Milne,1,47,4,2021
1254108,2021-09-26 00:00:00,DT Christian,0,21,2,2021
1254108,2021-09-26 00:00:00,GJ Maxwell,2,22,4,2021
1254108,2021-09-26 00:00:00,HV Patel,4,14,4,2021
1254108,2021-09-26 00:00:00,JJ Bumrah,3,34,4,2021
1254108,2021-09-26 00:00:00,KA Jamieson,0,21,2,2021
1254108,2021-09-26 00:00:00,KH Pandya,0,24,4,2021
1254108,2021-09-26 00:00:00,Mohammed Siraj,1,15,3,2021
1254108,2021-09-26 00:00:00,RD Chahar,1,33,4,2021
1254108,2021-09-26 00:00:00,TA Boult,1,16,4,2021
1254108,2021-09-26 00:00:00,YS Chahal,3,11,4,2021
1254109,2021-10-03 00:00:00,B Kumar,0,20,4,2021
1254109,2021-10-03 00:00:00,CV Varun,2,26,4,2021
1254109,2021-10-03 00:00:00,JO Holder,2,32,4,2021
1254109,2021-10-03 00:00:00,Rashid Khan,1,23,4,2021
1254109,2021-10-03 00:00:00,S Kaul,1,17,4,2021
1254109,2021-10-03 00:00:00,SP Narine,0,12,4,2021
1254109,2021-10-03 00:00:00,Shakib Al Hasan,2,20,4,2021
1254109,2021-10-03 00:00:00,Shivam Mavi,2,28,4,2021
1254109,2021-10-03 00:00:00,TG Southee,2,26,4,2021
1254109,2021-10-03 00:00:00,Umran Malik,0,25,4,2021
1254110,2021-10-04 00:00:00,A Nortje,1,31,4,2021
1254110,2021-10-04 00:00:00,AR Patel,2,18,4,2021
1254110,2021-10-04 00:00:00,Avesh Khan,1,33,4,2021
1254110,2021-10-04 00:00:00,DJ Bravo,1,16,2,2021
1254110,2021-10-04 00:00:00,DL Chahar,1,32,3,2021
1254110,2021-10-04 00:00:00,JR Hazlewood,1,27,4,2021
1254110,2021-10-04 00:00:00,K Rabada,0,21,4,2021
1254110,2021-10-04 00:00:00,MM Ali,0,16,3,2021
1254110,2021-10-04 00:00:00,R Ashwin,1,18,4,2021
1254110,2021-10-04 00:00:00,RA Jadeja,2,27,4,2021
1254110,2021-10-04 00:00:00,SN Thakur,2,13,4,2021
1254111,2021-09-21 00:00:00,AU Rashid,0,35,3,2021
1254111,2021-09-21 00:00:00,Arshdeep Singh,5,29,4,2021
1254111,2021-09-21 00:00:00,C Sakariya,1,30,3,2021
1254111,2021-09-21 00:00:00,CH Morris,0,41,4,2021
1254111,2021-09-21 00:00:00,DJ Hooda,0,37,2,2021
1254111,2021-09-21 00:00:00,Harpreet Brar,1,17,3,2021
1254111,2021-09-21 00:00:00,IC Porel,1,37,4,2021
1254111,2021-09-21 00:00:00,Kartik Tyagi,2,28,4,2021
1254111,2021-09-21 00:00:00,MK Lomror,0,7,1,2021
1254111,2021-09-21 00:00:00,Mohammed Shami,3,21,4,2021
