match_id,date,bowler,wickets,runs_given,overs_bowled
1254107,25-09-2021,Mohammed Shami,2,14,4
1254107,25-09-2021,NT Ellis,0,31,4
1254107,25-09-2021,Rashid Khan,1,17,4
1254107,25-09-2021,Ravi Bishnoi,3,23,4
1254107,25-09-2021,Sandeep Sharma,1,20,4
1254108,26-09-2021,AF Milne,1,47,4
1254108,26-09-2021,DT Christian,0,21,2
1254108,26-09-2021,GJ Maxwell,2,22,4
1254108,26-09-2021,HV Patel,4,14,4
1254108,26-09-2021,JJ Bumrah,3,34,4
1254108,26-09-2021,KA Jamieson,0,21,2
1254108,26-09-2021,KH Pandya,0,24,4
1254108,26-09-2021,Mohammed Siraj,1,15,3
1254108,26-09-2021,RD Chahar,1,33,4
1254108,26-09-2021,TA Boult,1,16,4
1254108,26-09-2021,YS Chahal,3,11,4
1254109,03-10-2021,B Kumar,0,20,4
1254109,03-10-2021,CV Varun,2,26,4
1254109,03-10-2021,JO Holder,2,32,4
1254109,03-10-2021,Rashid Khan,1,23,4
1254109,03-10-2021,S Kaul,1,17,4
1254109,03-10-2021,SP Narine,0,12,4
1254109,03-10-2021,Shakib Al Hasan,2,20,4
1254109,03-10-2021,Shivam Mavi,2,28,4
1254109,03-10-2021,TG Southee,2,26,4
1254109,03-10-2021,Umran Malik,0,25,4
1254110,04-10-2021,A Nortje,1,31,4
1254110,04-10-2021,AR Patel,2,18,4
1254110,04-10-2021,Avesh Khan,1,33,4
1254110,04-10-2021,DJ Bravo,1,16,2
1254110,04-10-2021,DL Chahar,1,32,3
1254110,04-10-2021,JR Hazlewood,1,27,4
1254110,04-10-2021,K Rabada,0,21,4
1254110,04-10-2021,MM Ali,0,16,3
1254110,04-10-2021,R Ashwin,1,18,4
1254110,04-10-2021,RA Jadeja,2,27,4
1254110,04-10-2021,SN Thakur,2,13,4
1254111,21-09-2021,AU Rashid,0,35,3
1254111,21-09-2021,Arshdeep Singh,5,29,4
1254111,21-09-2021,C Sakariya,1,30,3
1254111,21-09-2021,CH Morris,0,41,4
1254111,21-09-2021,DJ Hooda,0,37,2
1254111,21-09-2021,Harpreet Brar,1,17,3
1254111,21-09-2021,IC Porel,1,37,4
1254111,21-09-2021,Kartik Tyagi,2,28,4
1254111,21-09-2021,MK Lomror,0,7,1
1254111,21-09-2021,Mohammed Shami,3,21,4
1254111,21-09-2021,Mustafizur Rahman,0,30,4
1254111,21-09-2021,R Parag,0,16,1
1254111,21-09-2021,R Tewatia,1,22,3
1254112,02-10-2021,A Nortje,1,19,4
1254112,02-10-2021,AR Patel,3,20,4
1254112,02-10-2021,Avesh Khan,3,14,4
1254112,02-10-2021,J Yadav,2,30,4
1254112,02-10-2021,JJ Bumrah,1,29,4
1254112,02-10-2021,K Rabada,0,31,4
1254112,02-10-2021,KA Pollard,0,7,1
1254112,02-10-2021,KH Pandya,1,18,3
1254112,02-10-2021,NM Coulter-Nile,1,19,4
1254112,02-10-2021,R Ashwin,1,39,4
1254112,02-10-2021,TA Boult,1,23,4
1254113,24-09-2021,DJ Bravo,3,23,4
1254113,24-09-2021,DL Chahar,1,35,4
1254113,24-09-2021,GJ Maxwell,1,17,2
1254113,24-09-2021,HV Patel,2,22,4
1254113,24-09-2021,JR Hazlewood,0,33,4
1254113,24-09-2021,Mohammed Siraj,0,23,3
1254113,24-09-2021,Navdeep Saini,0,25,2
1254113,24-09-2021,PWH de Silva,0,40,4
1254113,24-09-2021,RA Jadeja,0,31,4
1254113,24-09-2021,SN Thakur,2,29,4
1254113,24-09-2021,YS Chahal,1,25,4
1254114,10-10-2021,A Nortje,1,31,4
1254114,10-10-2021,AR Patel,0,23,3
1254114,10-10-2021,Avesh Khan,1,46,4
1254114,10-10-2021,DJ Bravo,1,29,3
1254114,10-10-2021,DL Chahar,0,25,3
1254114,10-10-2021,JR Hazlewood,2,29,4
1254114,10-10-2021,K Rabada,1,23,3
1254114,10-10-2021,MM Ali,1,26,4
1254114,10-10-2021,R Ashwin,0,19,2
1254114,10-10-2021,RA Jadeja,1,23,3
1254114,10-10-2021,SN Thakur,0,34,3
1254114,10-10-2021,TK Curran,3,27,4
1254115,11-10-2021,CV Varun,0,20,4
1254115,11-10-2021,DT Christian,0,27,2
1254115,11-10-2021,GHS Garton,0,29,3
1254115,11-10-2021,GJ Maxwell,0,25,3
1254115,11-10-2021,HV Patel,2,18,4
1254115,11-10-2021,LH Ferguson,2,29,4
1254115,11-10-2021,Mohammed Siraj,2,19,4
1254115,11-10-2021,SP Narine,4,20,4
1254115,11-10-2021,Shakib Al Hasan,0,24,4
1254115,11-10-2021,Shivam Mavi,1,32,4
1254115,11-10-2021,YS Chahal,2,16,4
1254116,13-10-2021,A Nortje,2,26,4
1254116,13-10-2021,AR Patel,0,31,4
1254116,13-10-2021,Avesh Khan,1,22,4
1254116,13-10-2021,CV Varun,2,25,4
1254116,13-10-2021,K Rabada,2,21,4
1254116,13-10-2021,LH Ferguson,1,26,4
1254116,13-10-2021,R Ashwin,2,26,4
1254116,13-10-2021,SP Narine,1,26,4
1254116,13-10-2021,Shakib Al Hasan,0,26,4
1254116,13-10-2021,Shivam Mavi,1,26,4
1254117,15-10-2021,CV Varun,0,37,4
1254117,15-10-2021,DJ Bravo,1,29,4
1254117,15-10-2021,DL Chahar,1,31,4
1254117,15-10-2021,JR Hazlewood,2,27,4
1254117,15-10-2021,LH Ferguson,0,54,4
1254117,15-10-2021,RA Jadeja,2,36,4
1254117,15-10-2021,SN Thakur,3,33,4
1254117,15-10-2021,SP Narine,2,25,4
1254117,15-10-2021,Shakib Al Hasan,0,33,3
1254117,15-10-2021,Shivam Mavi,1,32,4
1254117,15-10-2021,VR Iyer,0,5,1
1304047,26-03-2022,AD Russell,1,38,4
1304047,26-03-2022,AF Milne,0,19,3
1304047,26-03-2022,CV Varun,1,22,4
1304047,26-03-2022,DJ Bravo,3,20,4
1304047,26-03-2022,MJ Santner,1,31,4
1304047,26-03-2022,RA Jadeja,0,25,4
1304047,26-03-2022,S Dube,0,11,1
1304047,26-03-2022,SP Narine,1,15,4
1304047,26-03-2022,Shivam Mavi,0,33,4
1304047,26-03-2022,TU Deshpande,0,23,3
1304047,26-03-2022,UT Yadav,2,17,4
1304048,27-03-2022,AR Patel,0,40,4
1304048,27-03-2022,Basil Thampi,3,32,4
1304048,27-03-2022,DR Sams,0,55,4
1304048,27-03-2022,JJ Bumrah,0,43,4
1304048,27-03-2022,KK Ahmed,2,27,4
1304048,27-03-2022,KL Nagarkoti,0,28,2
1304048,27-03-2022,Kuldeep Yadav,3,18,4
1304048,27-03-2022,Lalit Yadav,0,15,2
1304048,27-03-2022,M Ashwin,2,14,4
1304048,27-03-2022,SN Thakur,0,46,4
1304048,27-03-2022,TS Mills,1,24,3
1304049,27-03-2022,Akash Deep,1,38,3
1304049,27-03-2022,Arshdeep Singh,1,24,4
1304049,27-03-2022,DJ Willey,0,28,3
1304049,27-03-2022,HV Patel,1,31,4
1304049,27-03-2022,Harpreet Brar,0,36,3
1304049,27-03-2022,LS Livingstone,0,13,1
1304049,27-03-2022,Mohammed Siraj,2,45,4
1304049,27-03-2022,OF Smith,0,51,4
1304049,27-03-2022,PWH de Silva,1,38,4
1304049,27-03-2022,RD Chahar,1,21,4
1304049,27-03-2022,Sandeep Sharma,0,37,4
1304049,27-03-2022,Shahbaz Ahmed,0,6,1
1304050,28-03-2022,Avesh Khan,1,33,4
1304050,28-03-2022,DJ Hooda,1,31,3
1304050,28-03-2022,HH Pandya,0,37,4
1304050,28-03-2022,KH Pandya,1,17,4
1304050,28-03-2022,LH Ferguson,0,23,4
1304050,28-03-2022,Mohammed Shami,3,25,4
1304050,28-03-2022,Mohsin Khan,0,18,2
1304050,28-03-2022,PVD Chameera,2,21,3
1304050,28-03-2022,Rashid Khan,1,27,4
1304050,28-03-2022,Ravi Bishnoi,0,32,4
1304050,28-03-2022,VR Aaron,2,42,4
1304051,29-03-2022,Abhishek Sharma,0,15,1
1304051,29-03-2022,B Kumar,1,26,4
1304051,29-03-2022,M Prasidh Krishna,2,16,4
1304051,29-03-2022,NM Coulter-Nile,0,46,4
1304051,29-03-2022,R Ashwin,0,21,4
1304051,29-03-2022,R Parag,0,14,1
1304051,29-03-2022,R Shepherd,1,32,4
1304051,29-03-2022,T Natarajan,2,41,4
1304051,29-03-2022,TA Boult,2,20,4
1304051,29-03-2022,Umran Malik,2,36,4
1304051,29-03-2022,Washington Sundar,0,46,3
1304051,29-03-2022,YS Chahal,3,22,4
1304052,30-03-2022,AD Russell,0,30,3
1304052,30-03-2022,Akash Deep,3,44,4
1304052,30-03-2022,CV Varun,1,32,4
1304052,30-03-2022,DJ Willey,0,7,2
1304052,30-03-2022,HV Patel,2,11,4
1304052,30-03-2022,Mohammed Siraj,1,25,4
1304052,30-03-2022,PWH de Silva,4,20,4
1304052,30-03-2022,SP Narine,1,12,4
1304052,30-03-2022,Shahbaz Ahmed,0,15,1
1304052,30-03-2022,TG Southee,3,18,4
1304052,30-03-2022,UT Yadav,2,16,4
1304052,30-03-2022,VR Iyer,0,10,1
1304053,31-03-2022,AJ Tye,3,39,4
1304053,31-03-2022,Avesh Khan,2,38,4
1304053,31-03-2022,D Pretorius,2,28,4
1304053,31-03-2022,DJ Bravo,1,32,4
1304053,31-03-2022,DJ Hooda,0,12,1
1304053,31-03-2022,KH Pandya,0,35,3
1304053,31-03-2022,MM Ali,0,14,1
1304053,31-03-2022,Mukesh Choudhary,0,36,4
1304053,31-03-2022,PVD Chameera,0,48,4
1304053,31-03-2022,RA Jadeja,0,21,2
1304053,31-03-2022,Ravi Bishnoi,2,24,4
1304053,31-03-2022,S Dube,0,23,1
1304053,31-03-2022,TU Deshpande,1,39,4
1304054,01-04-2022,AD Russell,2,0,1
1304054,01-04-2022,Arshdeep Singh,0,31,3
1304054,01-04-2022,CV Varun,0,12,4
1304054,01-04-2022,Harpreet Brar,0,19,2
1304054,01-04-2022,K Rabada,1,22,3
1304054,01-04-2022,LS Livingstone,0,13,1
1304054,01-04-2022,OF Smith,1,38,2
1304054,01-04-2022,RD Chahar,2,12,4
1304054,01-04-2022,SP Narine,1,20,4
1304054,01-04-2022,Shivam Mavi,1,37,2
1304054,01-04-2022,TG Southee,2,35,4
1304054,01-04-2022,UT Yadav,4,22,4
1304055,02-04-2022,Basil Thampi,0,26,1
1304055,02-04-2022,DR Sams,0,30,4
1304055,02-04-2022,JJ Bumrah,4,17,4
1304055,02-04-2022,KA Pollard,1,45,4
1304055,02-04-2022,M Ashwin,0,29,3
1304055,02-04-2022,M Prasidh Krishna,2,31,4
1304055,02-04-2022,Navdeep Saini,2,34,3
1304055,02-04-2022,R Ashwin,1,30,4
1304055,02-04-2022,R Parag,0,11,1
1304055,02-04-2022,TA Boult,1,28,4
1304055,02-04-2022,TS Mills,3,35,4
1304055,02-04-2022,YS Chahal,2,25,4
1304056,02-04-2022,AR Patel,0,37,4
1304056,02-04-2022,HH Pandya,1,22,4
1304056,02-04-2022,KK Ahmed,2,34,4
1304056,02-04-2022,Kuldeep Yadav,1,32,4
1304056,02-04-2022,LH Ferguson,4,27,4
1304056,02-04-2022,Mohammed Shami,2,30,4
1304056,02-04-2022,Mustafizur Rahman,3,22,4
1304056,02-04-2022,R Tewatia,0,22,2
1304056,02-04-2022,Rashid Khan,1,25,4
1304056,02-04-2022,SN Thakur,0,39,4
1304056,02-04-2022,V Shankar,1,13,1
1304056,02-04-2022,VR Aaron,0,7,1
1304057,03-04-2022,Arshdeep Singh,1,13,2
1304057,03-04-2022,CJ Jordan,3,22,4
1304057,03-04-2022,D Pretorius,2,26,4
1304057,03-04-2022,DJ Bravo,1,30,3
1304057,03-04-2022,K Rabada,1,26,3
1304057,03-04-2022,LS Livingstone,2,24,3
1304057,03-04-2022,MM Ali,0,8,1
1304057,03-04-2022,Mukesh Choudhary,1,49,4
1304057,03-04-2022,OF Smith,1,14,2
1304057,03-04-2022,RA Jadeja,1,31,4
1304057,03-04-2022,RD Chahar,3,25,4
1304057,03-04-2022,VG Arora,2,20,4
1304058,04-04-2022,AJ Tye,0,38,4
1304058,04-04-2022,Abdul Samad,0,8,1
1304058,04-04-2022,Avesh Khan,4,23,4
1304058,04-04-2022,B Kumar,0,25,4
1304058,04-04-2022,JO Holder,3,32,4
1304058,04-04-2022,KH Pandya,2,27,4
1304058,04-04-2022,R Shepherd,3,39,4
1304058,04-04-2022,Ravi Bishnoi,0,27,4
1304058,04-04-2022,T Natarajan,2,26,4
1304058,04-04-2022,Umran Malik,0,39,3
1304058,04-04-2022,Washington Sundar,2,28,4
1304059,05-04-2022,Akash Deep,0,43,4
1304059,05-04-2022,DJ Willey,1,29,4
1304059,05-04-2022,HV Patel,1,16,4
1304059,05-04-2022,M Prasidh Krishna,0,38,4
1304059,05-04-2022,Mohammed Siraj,0,41,4
1304059,05-04-2022,Navdeep Saini,1,35,3
1304059,05-04-2022,PWH de Silva,1,32,4
1304059,05-04-2022,R Ashwin,0,35,4
1304059,05-04-2022,TA Boult,2,34,4
1304059,05-04-2022,YBK Jaiswal,0,6,1
1304059,05-04-2022,YS Chahal,3,15,4
1304060,06-04-2022,AD Russell,0,9,1
1304060,06-04-2022,Basil Thampi,0,15,3
1304060,06-04-2022,CV Varun,1,32,4
1304060,06-04-2022,DR Sams,1,49,3
1304060,06-04-2022,JJ Bumrah,0,26,3
1304060,06-04-2022,M Ashwin,2,25,3
1304060,06-04-2022,PJ Cummins,2,48,4
1304060,06-04-2022,Rasikh Salam,0,18,3
1304060,06-04-2022,SP Narine,0,26,4
1304060,06-04-2022,TS Mills,2,38,3
1304060,06-04-2022,Tilak Varma,0,6,1
1304060,06-04-2022,UT Yadav,1,25,4
1304061,07-04-2022,A Nortje,0,33,3
1304061,07-04-2022,AJ Tye,0,27,3
1304061,07-04-2022,AR Patel,0,11,2
1304061,07-04-2022,Avesh Khan,0,32,3
1304061,07-04-2022,JO Holder,0,27,4
1304061,07-04-2022,K Gowtham,1,23,4
1304061,07-04-2022,KH Pandya,0,12,2
1304061,07-04-2022,Kuldeep Yadav,2,31,4
1304061,07-04-2022,Lalit Yadav,1,21,4
1304061,07-04-2022,Mustafizur Rahman,0,24,4
1304061,07-04-2022,Ravi Bishnoi,2,22,4
1304061,07-04-2022,SN Thakur,1,29,4
1304062,08-04-2022,Arshdeep Singh,0,30,4
1304062,08-04-2022,DG Nalkande,2,36,3
1304062,08-04-2022,HH Pandya,1,35,4
1304062,08-04-2022,K Rabada,2,34,4
1304062,08-04-2022,LH Ferguson,2,32,4
1304062,08-04-2022,LS Livingstone,0,12,1
1304062,08-04-2022,Mohammed Shami,1,36,4
1304062,08-04-2022,OF Smith,1,34,3
1304062,08-04-2022,R Tewatia,0,24,1
1304062,08-04-2022,RD Chahar,1,39,4
1304062,08-04-2022,Rashid Khan,3,22,4
1304062,08-04-2022,VG Arora,0,34,4
1304063,09-04-2022,AK Markram,1,8,1
1304063,09-04-2022,B Kumar,1,32,4
1304063,09-04-2022,CJ Jordan,0,33,3
1304063,09-04-2022,DJ Bravo,1,26,3
1304063,09-04-2022,M Jansen,1,30,4
1304063,09-04-2022,M Theekshana,0,31,4
1304063,09-04-2022,MM Ali,0,10,1
1304063,09-04-2022,Mukesh Choudhary,1,30,4
1304063,09-04-2022,RA Jadeja,0,21,3
1304063,09-04-2022,T Natarajan,2,29,4
1304063,09-04-2022,Umran Malik,0,29,3
1304063,09-04-2022,Washington Sundar,2,21,4
1304064,09-04-2022,Akash Deep,2,20,4
1304064,09-04-2022,Basil Thampi,0,28,4
1304064,09-04-2022,D Brevis,1,8,1
1304064,09-04-2022,DJ Willey,0,8,2
1304064,09-04-2022,HV Patel,2,23,4
1304064,09-04-2022,JD Unadkat,2,30,4
1304064,09-04-2022,JJ Bumrah,0,31,4
1304064,09-04-2022,KA Pollard,0,23,3
1304064,09-04-2022,M Ashwin,0,25,3
1304064,09-04-2022,Mohammed Siraj,0,49,4
1304064,09-04-2022,PWH de Silva,2,28,4
1304064,09-04-2022,Shahbaz Ahmed,0,19,2
1304065,10-04-2022,AD Russell,1,16,2
1304065,10-04-2022,AR Patel,0,32,3
1304065,10-04-2022,CV Varun,1,42,4
1304065,10-04-2022,KK Ahmed,3,25,4
1304065,10-04-2022,Kuldeep Yadav,4,33,4
1304065,10-04-2022,Lalit Yadav,1,8,1
1304065,10-04-2022,Mustafizur Rahman,0,21,4
1304065,10-04-2022,PJ Cummins,0,49,4
1304065,10-04-2022,R Powell,0,16,1
1304065,10-04-2022,Rasikh Salam,0,10,1
1304065,10-04-2022,SN Thakur,2,30,3
1304065,10-04-2022,SP Narine,2,21,4
1304065,10-04-2022,UT Yadav,1,47,4
1304065,10-04-2022,VR Iyer,0,14,1
1304066,10-04-2022,Avesh Khan,2,30,4
1304066,10-04-2022,JO Holder,2,50,4
1304066,10-04-2022,K Gowtham,2,30,4
1304066,10-04-2022,KR Sen,1,35,4
1304066,10-04-2022,M Prasidh Krishna,1,34,4
1304066,10-04-2022,PVD Chameera,0,20,4
1304066,10-04-2022,R Ashwin,0,20,4
1304066,10-04-2022,Ravi Bishnoi,0,26,4
1304066,10-04-2022,TA Boult,2,29,4
1304066,10-04-2022,YS Chahal,4,39,4
1304067,11-04-2022,AK Markram,0,9,1
1304067,11-04-2022,B Kumar,2,25,4
1304067,11-04-2022,DG Nalkande,0,21,3
1304067,11-04-2022,HH Pandya,1,27,4
1304067,11-04-2022,LH Ferguson,0,44,4
1304067,11-04-2022,M Jansen,1,25,4
1304067,11-04-2022,Mohammed Shami,0,32,4
1304067,11-04-2022,R Tewatia,1,10,1
1304067,11-04-2022,Rashid Khan,1,28,4
1304067,11-04-2022,T Natarajan,3,33,4
1304067,11-04-2022,Umran Malik,1,34,4
1304067,11-04-2022,Washington Sundar,0,14,3
1304068,12-04-2022,Akash Deep,0,54,4
1304068,12-04-2022,CJ Jordan,0,20,2
1304068,12-04-2022,DJ Bravo,1,35,4
1304068,12-04-2022,GJ Maxwell,1,29,3
1304068,12-04-2022,JR Hazlewood,1,32,4
1304068,12-04-2022,M Theekshana,4,33,4
1304068,12-04-2022,MM Ali,0,19,3
1304068,12-04-2022,Mohammed Siraj,0,36,4
1304068,12-04-2022,Mukesh Choudhary,1,38,3
1304068,12-04-2022,PWH de Silva,2,34,3
1304068,12-04-2022,RA Jadeja,3,39,4
1304068,12-04-2022,Shahbaz Ahmed,0,18,2
1304069,13-04-2022,Arshdeep Singh,1,28,4
1304069,13-04-2022,Basil Thampi,2,45,4
1304069,13-04-2022,JD Unadkat,1,42,4
1304069,13-04-2022,JJ Bumrah,1,26,4
1304069,13-04-2022,K Rabada,2,29,4
1304069,13-04-2022,LS Livingstone,0,11,1
1304069,13-04-2022,M Ashwin,1,34,4
1304069,13-04-2022,OF Smith,4,28,3
1304069,13-04-2022,RD Chahar,0,44,4
1304069,13-04-2022,TS Mills,0,35,4
1304069,13-04-2022,VG Arora,2,41,4
1304070,14-04-2022,HH Pandya,1,16,3
1304070,14-04-2022,JDS Neesham,0,29,3
1304070,14-04-2022,KR Sen,1,51,4
1304070,14-04-2022,LH Ferguson,4,23,4
1304070,14-04-2022,M Prasidh Krishna,1,33,4
1304070,14-04-2022,Mohammed Shami,1,39,4
1304070,14-04-2022,R Ashwin,0,32,4
1304070,14-04-2022,R Parag,1,12,1
1304070,14-04-2022,R Tewatia,0,9,1
1304070,14-04-2022,Rashid Khan,0,24,4
1304070,14-04-2022,V Shankar,0,1,1
1304070,14-04-2022,YS Chahal,1,31,4
1304070,14-04-2022,Yash Dayal,3,40,4
1304071,15-04-2022,AD Russell,2,19,2
1304071,15-04-2022,Aman Hakim Khan,0,13,1
1304071,15-04-2022,B Kumar,1,36,4
1304071,15-04-2022,CV Varun,0,45,3
1304071,15-04-2022,J Suchith,1,32,3
1304071,15-04-2022,M Jansen,1,25,4
1304071,15-04-2022,PJ Cummins,1,34,4
1304071,15-04-2022,SP Narine,0,23,4
1304071,15-04-2022,Shashank Singh,0,9,1
1304071,15-04-2022,T Natarajan,3,37,4
1304071,15-04-2022,UT Yadav,0,30,4
1304071,15-04-2022,Umran Malik,2,27,4
1304072,16-04-2022,Avesh Khan,3,29,4
1304072,16-04-2022,FA Allen,1,46,4
1304072,16-04-2022,JD Unadkat,2,31,4
1304072,16-04-2022,JJ Bumrah,0,22,4
1304072,16-04-2022,JO Holder,1,32,4
1304072,16-04-2022,KH Pandya,0,16,2
1304072,16-04-2022,M Ashwin,1,33,4
1304072,16-04-2022,MP Stoinis,1,13,2
1304072,16-04-2022,PVD Chameera,3,43,4
1304072,16-04-2022,Ravi Bishnoi,1,33,4
1304072,16-04-2022,TS Mills,0,52,3
1304072,16-04-2022,Tilak Varma,0,7,1
1304073,16-04-2022,AR Patel,1,27,4
1304073,16-04-2022,GJ Maxwell,0,14,2
1304073,16-04-2022,HV Patel,0,39,4
1304073,16-04-2022,JR Hazlewood,3,27,4
1304073,16-04-2022,KK Ahmed,1,36,4
1304073,16-04-2022,Kuldeep Yadav,1,43,4
1304073,16-04-2022,Mohammed Siraj,2,31,4
1304073,16-04-2022,Mustafizur Rahman,0,47,4
1304073,16-04-2022,PWH de Silva,2,40,4
1304073,16-04-2022,SN Thakur,2,26,4
1304073,16-04-2022,Shahbaz Ahmed,0,17,2
1304074,17-04-2022,Arshdeep Singh,0,30,4
1304074,17-04-2022,B Kumar,3,22,4
1304074,17-04-2022,J Suchith,1,27,4
1304074,17-04-2022,K Rabada,1,29,4
1304074,17-04-2022,LS Livingstone,0,19,2
1304074,17-04-2022,M Jansen,0,34,4
1304074,17-04-2022,OF Smith,0,8,1
1304074,17-04-2022,RD Chahar,2,23,4
1304074,17-04-2022,T Natarajan,1,33,4
1304074,17-04-2022,Umran Malik,5,28,4
1304074,17-04-2022,VG Arora,0,35,4
1304075,17-04-2022,AS Joseph,2,33,4
1304075,17-04-2022,CJ Jordan,0,57,4
1304075,17-04-2022,DJ Bravo,3,23,4
1304075,17-04-2022,LH Ferguson,1,46,4
1304075,17-04-2022,M Theekshana,2,24,4
1304075,17-04-2022,MM Ali,0,17,2
1304075,17-04-2022,Mohammed Shami,1,18,4
1304075,17-04-2022,Mukesh Choudhary,1,17,3
1304075,17-04-2022,RA Jadeja,1,25,3
1304075,17-04-2022,Rashid Khan,0,29,4
1304075,17-04-2022,Yash Dayal,1,38,4
1304076,18-04-2022,AD Russell,1,28,2
1304076,18-04-2022,CV Varun,0,29,2
1304076,18-04-2022,M Prasidh Krishna,1,38,4
1304076,18-04-2022,OC McCoy,2,37,4
1304076,18-04-2022,PJ Cummins,1,48,4
1304076,18-04-2022,R Ashwin,1,38,4
1304076,18-04-2022,SP Narine,2,19,4
1304076,18-04-2022,Shivam Mavi,1,34,4
1304076,18-04-2022,TA Boult,1,48,4
1304076,18-04-2022,UT Yadav,0,43,4
1304076,18-04-2022,YS Chahal,5,36,4
1304077,19-04-2022,Avesh Khan,0,32,4
1304077,19-04-2022,GJ Maxwell,1,10,2
1304077,19-04-2022,HV Patel,2,40,4
1304077,19-04-2022,JO Holder,3,23,4
1304077,19-04-2022,JR Hazlewood,4,23,4
1304077,19-04-2022,KH Pandya,1,29,4
1304077,19-04-2022,MP Stoinis,0,13,1
1304077,19-04-2022,Mohammed Siraj,1,30,4
1304077,19-04-2022,PVD Chameera,2,30,3
1304077,19-04-2022,PWH de Silva,0,20,2
1304077,19-04-2022,Ravi Bishnoi,0,45,4
1304077,19-04-2022,Shahbaz Ahmed,0,25,4
1304078,20-04-2022,AR Patel,2,10,4
1304078,20-04-2022,Arshdeep Singh,0,14,1
1304078,20-04-2022,K Rabada,0,34,3
1304078,20-04-2022,KK Ahmed,2,20,4
1304078,20-04-2022,Kuldeep Yadav,2,24,4
1304078,20-04-2022,Lalit Yadav,2,11,2
1304078,20-04-2022,Mustafizur Rahman,2,28,4
1304078,20-04-2022,NT Ellis,0,13,2
1304078,20-04-2022,RD Chahar,1,21,3
1304078,20-04-2022,SN Thakur,0,20,2
1304078,20-04-2022,VG Arora,0,31,2
1304079,21-04-2022,D Pretorius,0,17,2
1304079,21-04-2022,DJ Bravo,2,34,4
1304079,21-04-2022,DR Sams,4,29,4
1304079,21-04-2022,HR Shokeen,0,22,4
1304079,21-04-2022,JD Unadkat,2,47,4
1304079,21-04-2022,JJ Bumrah,0,27,4
1304079,21-04-2022,M Theekshana,1,35,4
1304079,21-04-2022,MJ Santner,1,16,3
1304079,21-04-2022,Mukesh Choudhary,3,18,3
1304079,21-04-2022,RA Jadeja,0,30,4
1304079,21-04-2022,RP Meredith,1,23,4
1304080,22-04-2022,AR Patel,0,21,2
1304080,22-04-2022,KK Ahmed,1,46,4
1304080,22-04-2022,Kuldeep Yadav,0,39,3
1304080,22-04-2022,Lalit Yadav,0,41,4
1304080,22-04-2022,M Prasidh Krishna,3,22,4
1304080,22-04-2022,Mustafizur Rahman,1,43,4
1304080,22-04-2022,OC McCoy,1,49,3
1304080,22-04-2022,R Ashwin,2,30,4
1304080,22-04-2022,R Parag,0,20,1
1304080,22-04-2022,SN Thakur,0,27,3
1304080,22-04-2022,TA Boult,1,46,4
1304080,22-04-2022,YS Chahal,1,27,4
1304081,23-04-2022,AD Russell,4,5,1
1304081,23-04-2022,AS Joseph,1,29,4
1304081,23-04-2022,CV Varun,0,24,3
1304081,23-04-2022,LH Ferguson,1,32,4
1304081,23-04-2022,Mohammed Shami,2,19,4
1304081,23-04-2022,Rashid Khan,2,22,4
1304081,23-04-2022,SP Narine,0,31,4
1304081,23-04-2022,Shivam Mavi,1,33,4
1304081,23-04-2022,TG Southee,3,22,4
1304081,23-04-2022,UT Yadav,1,31,4
1304081,23-04-2022,Yash Dayal,2,39,4
1304082,23-04-2022,B Kumar,1,8,3
1304082,23-04-2022,HV Patel,1,18,2
1304082,23-04-2022,J Suchith,2,10,3
1304082,23-04-2022,JR Hazlewood,0,31,3
1304082,23-04-2022,M Jansen,3,22,4
1304082,23-04-2022,Mohammed Siraj,0,14,2
1304082,23-04-2022,PWH de Silva,0,7,1
1304082,23-04-2022,T Natarajan,3,5,3
1304082,23-04-2022,Umran Malik,1,11,4
1304083,24-04-2022,A Badoni,1,6,1
1304083,24-04-2022,DR Sams,1,35,4
1304083,24-04-2022,HR Shokeen,0,11,2
1304083,24-04-2022,JD Unadkat,0,36,4
1304083,24-04-2022,JJ Bumrah,1,31,4
1304083,24-04-2022,JO Holder,1,34,4
1304083,24-04-2022,KA Pollard,2,8,2
1304083,24-04-2022,KH Pandya,4,18,4
1304083,24-04-2022,Mohsin Khan,1,21,4
1304083,24-04-2022,PVD Chameera,0,12,4
1304083,24-04-2022,RP Meredith,2,39,4
1304083,24-04-2022,Ravi Bishnoi,1,27,3
1304084,25-04-2022,Arshdeep Singh,1,22,4
1304084,25-04-2022,D Pretorius,0,48,4
1304084,25-04-2022,DJ Bravo,3,38,4
1304084,25-04-2022,K Rabada,2,23,4
1304084,25-04-2022,LS Livingstone,0,12,1
1304084,25-04-2022,M Theekshana,1,30,4
1304084,25-04-2022,MJ Santner,0,8,2
1304084,25-04-2022,Mukesh Choudhary,0,33,4
1304084,25-04-2022,R Dhawan,2,37,4
1304084,25-04-2022,RA Jadeja,0,16,2
1304084,25-04-2022,RD Chahar,0,29,3
1304084,25-04-2022,Sandeep Sharma,1,37,4
1304085,26-04-2022,DJ Mitchell,0,6,1
1304085,26-04-2022,GJ Maxwell,0,4,1
1304085,26-04-2022,HV Patel,1,33,4
1304085,26-04-2022,JR Hazlewood,3,19,4
1304085,26-04-2022,KR Sen,4,20,4
1304085,26-04-2022,M Prasidh Krishna,2,20,4
1304085,26-04-2022,Mohammed Siraj,2,30,4
1304085,26-04-2022,PWH de Silva,2,22,4
